Label,Text
1,入住的是豪华单人房	需要说明的是这个房间真的很小，这个价格和房间的大小是在不和谐，酒店硬件尚可，虽然在路边，但是晚上休息并不觉得吵闹，房间的隔音基本满意，酒店内部的餐厅我的评价是很差，菜烧的非常难吃，价格还贵，除非大家图方便，否则不推荐在那里就餐。整体感觉中规中矩，离皇岗（福田）口岸还比较近，如果要从这个口岸出关应该还比较方便。
1,好吃真心的好吃赞了，快递特快，继续关注，会回购的
0,京东最不愉快的购物了，才买回来，就洗了，严重掉色，洗了好多次都还在掉，虽然便宜，倒不至于这样掉色吧，洗个裤子手都能染黑，没法，差评。
1,"包装的很精致，打开包装一点气味也没有，质量很好，款式好看，颜色和图片上一样，大小正合适，穿着很舒服，感谢店家服务也好，满意"""
0,质量不值那么多钱 穿了两个多月 夏天换洗 一天一换 洗的都快掉一层了
1,本书另外的闪光点是在每个知识点后面还有相应的习题解析，并且针对知识点的不同设置了习题解析、错误提示、要点剖析等细节，图文并茂，是目前市场上一本不可多得的好参考书。
1,还没有用，物流很快，一天就到了。
0,我只能说太坑了，我平常穿32的码数还挺宽松的，这32的裤子紧的跟紧身衣似的，这商家坑的不要不要的……
1,不焦虑就可能会尽可能
0,一直相信京东货品和服务，这次非常不满意，为了看好的赠品，凑单买的，收到货发现没送赠品，问客服，说解决，最终解决就是赠品没有了！没有可以，不要让消费者添加到购物车，再者也可以在发货前告知客户，赠品没有，客户可以选择买或不买，或者另先其它赠品，就这样客户收到货，问才告诉没有赠品了！京东这个服务不满意
1,苹果又脆又甜，不错的选择！而且京东的配送那叫一个快！
0,原谅我对电子产品不了解 原来说好的16个G的内存可以直接缩水成10个G的 真是6的不轻呀
1,好吃的东西大家分享！多次来购买了，非常好的品牌！也推荐给朋友们啦！
0,不新鲜，冻了！以后不会买了，失望！
1,这本书的远比我想象的好，书的排版很精致，有我喜欢的花边，特别是那淡蓝色的扉页，加上小天使的勾勒，很有那种欧洲以前的那种老书的韵味，印刷也很好，字体不算小，我买的原版书比这个小，书确实是厚了些，分两册出确实更好，总之很满意。
1,1.吸引我的最主要原因就是它的屏幕颜色。2.小巧：这应该算是所有小灵通的特点了，我觉得现在所出的所有型号的小灵通都是以小巧著称的。而且外型也以时尚，亮丽吸引广大消费者。3.IP功能：我想这个功能的出现在很大程度上都满足了消费者对打长途的要求，对于这样一种方便，快捷的使用功能，是那些需要经常打长途的朋友们的必须。
1,性价比高，值得伸手。手机很好用，相当的好
1,不错挺好的，京东就是快秒杀价实惠！如果无硅油就更好了！
1,房间很好，符合五星级的标准。酒店离沟口及边边街都比较近，是去九寨沟旅游的最佳选择。补充点评 2008年7月21日 ： 地震对该酒店没有任何影响。宾馆反馈 2008年7月24日 ： 谢谢您的点评	欢迎下次下榻我酒店!我们将为您提供更周到的服务及优质的产品.
0,不带数据线，同步不够方便。通话声音偏小。
1,大品牌值得信赖，京东购物方便快捷
1,潘苹果 甘肃天水红富士苹果 12粒装 约70mm 总重约4斤 自营水果，很好口感甜。
1,连酸奶也是天杀的蒙牛……霸气！
0,很时尚风趣的文风，有谈笑间樯橹灰飞烟灭的气势，虽然只看完了第一部，但爱不释手的感觉已经越来越强烈。
1,目前使用还不错，颜色大小正合适。
1,刚刚收到    礼盒太过了吧    瓶子的包装不怎么样    感觉质量有待改善    手感也不好    拿着瓶子就不舒服    用一百次最少要摸一百次吧    ——你们可是沙宣……
1,一直在京东自营买东西，好评！不错，便宜，质量好！
0,第一次在京东购物买到假货，洗发水的粘稠度和泡沫的丰富度差，几乎没有泡沫，差评，哪里可以投诉？客服告诉我！
1,货已收到，衣服还没来得及穿，看着样式还不错
0,和实体店买得不一样，下次不买了，网上买的和实体店的就是有区别
0,骗人，接着电影炒作，不如直接就叫张爱玲小说集
1,很酷的一件裤子，非常棒，尺码也很准，很愉快的一次购物，    质量很好！穿上也很舒服
1,支持国产，还没有用，先好评了再说，有问题后面在解决
0,我喜欢穿休闲西裤有弹性。 买回来这是什么？牛仔裤？一点弹性没有、找售后也不理我、本来想想算了、穿了一天 起毛了、好像*的地摊货 哈哈。果断剪掉了你垃圾品牌 垃圾东西。垃圾商家。
0,这瓶包装也没有，背面还有刚撕掉粘胶的东西，我怀疑这个是非卖品，刚好条形码那里粘了东西的。很不满意！另外一瓶包装的好好的。
1,很好的酒店，就是不知道为什么一直在涨价，价格越来越离谱，在常州属于极贵的酒店了。是不是携程和香格里拉的关系不够铁呢？希望价格能更合情理一些。
0,誓死不买蒙牛和伊利的任何产品，搞垮他们！
0,不知道怎么说，，就是东西不行，，打开设置，都是黑屏，卡死，不能用，无语了，，很失望
1,发货速度快，体验还不错
0,贵，小，还是烂的！	不值，以后不会买了！
0,早上退房着急，我先去前台说退房，但是卡在别人身上，稍候就来，那管退房的服务员就连头也没抬，和隔壁男服务员说，退房，连卡都没有拿出来。 这种态度真让人恼火，我着急赶飞机没空和她纠缠。 房间总体还算可以，但是显然床铺有点阴湿，电视看不成，洗澡水特别小。。。 唯一可取就是有班车，价钱不那么贵。
0,怎么做的？腰都行，怎么裤腿紧的一塌糊涂？
0,很小的个头。一个也就450g。根本没有3个1公斤的。加上包装估计就差不多。
0,酒店比较陈旧	房间也不大	有股味道.早餐一般.房价也不便宜!总之很一般.
0,熟悉的酒店都住满了，迫不得已又住了一次。发现更垃圾了。总之，如果不是迫不得已，千万不要住次酒店。枕头发黑，床单发黄，房间超级小，卫生间异味和公共厕所差不多，房间异味更不用说了。
0,一般，下次不会购买，不能穿
1,买过一次，东西很好，关键是送货速度太快了，昨天买今天到，想吃苹果就和点外卖似的，不错不错。
0,差贼差什么售后一样不要在这家店买东西**钱就给你买棺材了，快递发过去都签收了还说没收到地址也是你们发的难不成是我发错了
0,有时候爱死机，外屏有问题，很烦
1,发货及时，物流很快，京东最喜欢的就是速度，虽然包邮的门槛越来越高，买点便宜的还不够邮费，因为代买不知道质量怎么样，不好的话再追偿。
0,吊牌没有厂家，公司。下次不敢购买
1,平板很不错，屏幕清晰，就是32g内存不够，自带东西有点多。感觉这是华为的通病，我的mate9也是这样。希望华为再改善改善。
0,"1/ 我的订单号是:129175725，入住时大堂计算机上输入我的名字后找不到订单。我出示了手机上艺龙短信才入住。 2/ 按规定用房间电话打400......电话，通报入住信息，总机说不能打。用自己手机打上面电话，400.....话务员说""抱歉手机不接，必须用 房间电话打""。我真的认为这是一个骗局。"
1,简洁，适用。需要的配置都有了。当时担心有坏点。收到后品质令人放心。
1,衣服试了一哈有一点点偏小，其他都还不错
0,三个坏了两个，还有一个焉了，失望失望失望
1,正在使用，实物比图上漂亮。视频速度超过手机，正宗华为平板，值得信赖。
1,哈哈 收到了 刚收到就迫不及待打开 包装非常好看！！哈哈 刚打开就发现自己赚了 开机下载几个游戏玩玩 一点都不卡哈哈 必须5
1,地理位置很好	房间也比较舒适	只是携程的房间都是在有停车场的一面	而且还有个大烟囱	不是很爽.
1,南楼房间还算干净	位置也还行	去景点都不远	打的起步费就够了	符合三星的标准
0,答应好的给退的，怎么回事？
1,青海宾馆在西宁还算不错，大床房床离门非常近，隔音不算太好，电视小且旧，不过酒店环境还可以，早餐也不错。
0,感觉一般，就是各方面都一般，在三门峡这种地方住住还是可以的
0,酒店的管理不专业，服务非常差，房间的空调不足，冬天的被子象夏天被，晚上住宿要用自己的羽绒衣防寒。
0,卫生差，有小动物出没。早上第一班车退房人多，只有一个服务员，那个淡定，差点误机了。
1,第一次在京东买裤子，物流快，价格实惠，店家服务很好！以后就在这家店了！！！！！
1,比超市便宜送货很快，多次购买了
1,真心不错，价格便宜，质量很好，值得大家购买，！！！！
1,不错，屏幕很大，姨妈挺喜欢的
0,便宜没好货，都是假的！再也不来了！洗后隔天就痒
1,物流快，收到！一份大礼包，经济实惠，而且好用，正品，香味好！五星好评！
1,真的很不错面料很好值得购买超级划算超级满意，想买的朋友不要犹豫快快下单(?? . ??)
1,买了两盒，总体还算可以。一般苹果保存时间比较长！
1,裤子真心不贵，还送了袜子，质量超级好的，款型又好看，赚了赚了。卖家客服态度很好哦。而且物流也好快，超级快就收到货了，不错不错！推荐推荐！
0,收到的和图片上不太一样，收到的是维他命的补充，图片上是维他命和矿物质的补充，希望不是+引起头屑的什么+货，想问问吧客服都是机器人，答非所问，火大，打开看了，估计退不了了吧，没怎么用京东，不会了。
0,太差了.尺码太大.买了只敢穿一次.亏大了
1,裤子很好，一直买他们家东西，码数正版型也好，客服也很可爱
1,用过n多种，就清扬靠得住。可能个人体质的问题。送货快，套装还是十分合适的。
0,为什么安装的应用总是闪退？？？怎么处理，到底手机有什么问题？
1,买来以后直接开机更新，画质很好，音量大，轻薄。不过还是建议买wifi128的，毕竟这个带出去用的机会少，用手机开个热点就好了。wifi128的还有耳机送。毕竟是平板，还是要和手机区别开来，手机的便携性是无法比拟的。
0,我的明基Z2的miniSD卡一关机就认不到，要重新插过才认得到，现在连手机的内存都认不到啦，存在手机上的mp3跟音乐都找不到，555~~~mp3也不能用	但电话本和信息又正常.我买了还不到一个月才，是我点太背了吗？唉~~
0,上当受骗了！一拿到手才知道不是胡兰成的原著！还那么贵！可恶！为了不破坏我的感觉！我决定不看了！准备哪天找个家伙卖了它！害的我又重新买了两本胡的书 怎么说不要破坏感觉 果然 文采斐然 不忍放手不过为什么总是木有山河岁月这本书 缺货缺货 无可奈何！
1,还行哦，618前买的，价格便宜，速度也还行
1,6.18活动买的好划算，包装的很好，发货速度快，价格美美哒，京东棒棒哒
1,618活动买的 一起买了几样 还有好几个赠品 很实惠
0,我们是5月1日通过携程网入住的，条件是太差了，根本达不到四星级的标准，所有的东西都很陈旧，卫生间水龙头用完竟关不上，浴缸的漆面都掉了，估计是十年前的四星级吧，总之下次是不会入住了。
0,有这样的中果吗？超市小的比它大，价格也比超市贵，这还用秒杀价，忽悠人吧
1,很新鲜，这次的大小也很匀称，不用去超市了
0,重了点，镜面屏容易在上盖留下指纹和划痕，送的瑞星杀毒软件报密码不对，不知道咋搞得
0,我三十岁，父母年纪大了，本想买一本能帮助家人保持健康的书，但很失望。觉得更适合职业为足疗或按摩师的人去买。还有，网友提问都是个案，但刊登篇幅那么大，有被骗冤枉钱的感觉。
0,噪音稍大，再就是装XP系统确实蓝屏的几率比较大，装VISTA算了，别的缺点暂时真没发觉，水平有限
0,我买了才一个多月，感觉内存小，摄像头颜色不正，待机时间太短，原装电池充满一天就没电了，就输入法不好用
0,收到就这样了，找客服也没回复我。遇到娃娃生病放了几天，全坏了
1,卫生间蛮宽敞，有淋浴房，也有浴缸，是分开的。就是晚上到的时候，听到一帮子人在西餐厅吼卡拉ok	实在是太不雅了	也太扫兴了。
0,三个坏一个，网上买生鲜还是不靠谱
0,还没有收到东西，网上显示已经收到了，*骗人的物流！
1,东西非常的不错，质量不错，价格也非常优惠，而且物流的态度也好，商家的态度也不错呢衣服不错 穿上很舒服 面料也不错 做工更是没的说 第一眼看见就喜欢
0,感觉买小了，穿上很紧，不舒服
0,有坏的，质量不敢恭维，强烈建议不买，不新鲜，没有保鲜的
0,服务太差 跟其他的分店根本就没法比 虽说是连锁店 也不至于这么牛气吧
0,内存比较小了。以后要是装windows 7 的话需要加装一根1GB的内存。。
1,苹果又脆又甜，个头不大，水分还可以，给京东送货点个赞！
0,不好用，洗完很糙，很油腻，一点都不顺，给老公用了
0,如果可以给0星那就给0星，刚到手就降了200块，而且是自己不经意看到的价格，价保也没发申请，手机后壳震动明显，就像在扬声器上，声音大，像老年机
0,东风太差洗一次给麻袋样不喜欢
1,入住的是贵宾楼，房间面积还算大，感觉硬件和服务都还不错。缺点是隔音效果不是很好，住隔壁的同事说竟然能听到我打电话的声音，而且走廊上其他客人的声音也吵醒过我2次。
1,苹果的个头不大，但比较脆，比较甜，推荐大家购买
0,特别的差评，一个16G的手机什么都没装还卸载了好多软件 就占了7G.就算是系统占了内存，但也不至于占那么多，非常的生气，第一次在京东买手机买得那么恼火。
1,自己亲手装的。有工具不难装：还可以。家庭用买小了。送的花洒不怎么样。
0,包装太out了，连个塑料膜都不封，拿到手logo都全是划痕，真怀疑哪个加工坊自己罐装的，可怕！
1,第二次入住了，感觉不错，健身房，游泳池都很好。但这次入住有点小问题，早上六点的时候，有服务员莫名其妙开门进来，然后又出去了，几分钟后又进来，问是否退房，晕！当晚给我房间送了份鲜花算是道歉吧，让人感觉还不错！另外，他家按摩的金师傅水平确实可以，强烈推荐！
0,替人买的，结果充气包不够多，收货时壶口管子已经断了。但是京东售后立马补偿了500京豆。
0,感觉像假的 用起来和以前不一样
0,差评，包装差。两瓶其中一瓶漏液！！ 新的没法选差评！
0,听说于丹很火，就买了这本书来看看。以前读过《论语》，拿到手一看，很失望，没什么新意。《论语》好比是粮食，这本书就是熬给小朋友喝的粥。你如果只想了解一下皮毛的话，看看这本书还可以。要真正懂得论语的精神，还是看看原文吧。这本书也就是快餐而已。
1,京东真的很靠谱，昨天下单今天就收到了！东西也很满意！
1,酒店还算干净，送早餐，就是酒店名字容易让人误解，周围没有湖，感觉还可以。
0,郁闷无比，发错货，客服态度差劲?！垃圾垃圾……
1,苹果价格很便宜，味道也不错，就是个头不大，一共12个，优惠价买的，比较新鲜，送货很快，这个价钱也就只能买这样大小的啦。
1,酒店位置不错 房间一般 但是早餐还是不错的 餐厅比较好 对得起价格 下回应该还会住
1,包装好，味道好，配送快，谢谢京东
1,裤子收到了，是正品，颜色没有色差，物美价廉，你值得拥有
0,设施陈旧，最不好的是房间太小了（单人间），除了放一张床，我在想相同的价格，是否标准间面积会大一些?不敢相信这是四星酒店。
0,酒店很旧，空调一股厕所味，周围环境很吵，唯一的优点就是出行方便
1,质量好像还不错，但是款式，老款
0,待机时间短后盖松动厉害14版时经常死机	升级到16后基本正常最为不能忍受的是 至今仍经常自动关机！！！！！！另外所谓的照相机功能让人大跌眼镜
0,很失望！第一次买水果就遇到这种事，烂了两个，而且还大小不一。
0,苹果一般，不值这个价。3个烂了，有赔吗？
1,刚到手包装还不错东西很好
1,五星级品质！华为值得信赖！
0,这一次在京东上买东西被忽悠的团团转！才知道这么大个京东居然是这样对待消费者的，在线客服让给电话专员，投诉中心一次次串线，怎么都找不到投诉中心！那我就找12315.总可以吧，这个手机大家别买了，La ji 死！坑死人不偿命！
1,最为独特的设计就是其屏幕右下角的那个小圆点了，还以为那是一个服务指示灯。原来是K686独有的“LIGHT SENSOR”功能。当用户把屏幕背景灯选择为“自动”时，它就会根据不同环境自动调节屏幕显示亮度以达到节能的效果。支持动态拍摄功能，不过20秒的时间有些偏短。
0,用了一段时间才评价，太不好用了，看视频有时黑屏，有时没声音了，快递也太慢了！！！
0,第一次订到这么差的房间，可能是黄金周的关系，价格和档次根本不等同，纱窗是坏的，马桶是坏的，空调到灌水，在山庄的饭店吃饭没放盐，价格还和上海差不多，整个宾馆好像没有人搞卫生工作似的，总结出来三个字：脏、乱、差！！！下次来不住这里了！怕怕！！
1,买了就降价了，放卡的地方不是可以取出来的卡槽有点不方便。但是性价比挺高，外观很漂亮
0,房间真是好小，而且有股霉味，床单没洗干净，有不明的污渍，打到客房部要求换没人接电话，只能打到前台，送来条床单，我要求铺上，服务员说自己是前台的不负责铺床，客房部的人下班了，我只能自己铺。看上面几位评价数字电视比较吸引人，我觉得真是没什么可看的，存储的电影少得可怜，连续剧根本打不开。下次不会去住了。
0,大家都过来看，买的时候*昨天是*说什么秒杀，今天有是*，某些平台真是会玩。你们自己看着办吧，价格保护也是无效。
0,东东没收到	网上讲已送到	无语	以后必须货到付款.
1,大家都喜欢吃随便，蒙牛公司怎么做的来……
1,满意，客服大帅服务很好，咨询很多都给我解答，不嫌我墨迹，赞，还有售后小哥服务也好，就是售后安装好贵，120，坑吖，早知道随便找个人安装了，
0,我必须发点感慨，刚买了一箱牛奶就发现少了一袋………不说我斤斤计较就算了………关键是这蒙牛的鬼知道里面有没有偷工减料………不排除假冒的往三聚氰里勾兑牛奶的闹剧………我的肾啊…………
0,好几天了，货还没有到，不行的
1,东西是给慰问同事用的，但是同事说没给开发票，报销还得再申请电子发票 挺麻烦的
0,能说出这样的话证明了这个一个再简单不过的等式：不能保证行动一致=无耻！蒙牛=不能保证行动一致、所以:蒙牛=无耻！
1,很好，价格实惠！品牌值得信赖！
1,个头还行，红扑扑的惹人喜爱，物流配送很快
0,承诺的是2.96kg，单果210-260g直径8公分，我收到的总重是2.642kg，随机抽查了3个果，量了一个果。京东送货还是那么快。
1,我住的商务大床房	房号607的那间洗澡后厕所会积水	好几次差点摔倒
0,相当于招待所水平，没办法才住的，就是因为早起赶飞机。
1,不好意思，刚才一时手快，最后一句打错了。  原来有一种情始终牵动着我们的心，那就是我们与亲人间的不可抹去的深深的情愫啊！哈哈哈。请多多支持。
1,运行速度快、指纹解锁灵敏、操作流畅，屏幕清晰、音质也好，遗憾的是，没有送耳机，电池的续航让人失望。京东的送货速度非常快，快递员也蛮客气的。
0,不好用，死机，接电话经常断线，不对，是两分钟必断线，希望得到解决。
1,不错，囤货，618价格很合适。脆甜
0,刚下完单就降价 申请价格保护 谁是促销 不差那点钱 但心情不愉快
0,不爽，为何比双十一价格还低
0,全扔了，不知道是放了好久的，不敢吃，一点都不新鲜。
0,酒店前台服务员态度非常差，第一次住这样的酒店！可能以后再也不会去这家酒店了服务态度极差
0,酒店位置离浦东机场很近，房间设施比较陈旧，酒店服务很差，服务员态度不够热情，远远达不到星级酒店标准，酒店去机场的班车，司机服务态度极其恶劣，车子闷热，司机空调和排风扇也不开（司机座位旁边窗户他自己开着），客人提出要求后，司机竟然说就这一点点路，大家忍一忍，真实无语。酒店早餐也非常差。
0,屏幕分辨率低  对于图形操作很不方便 整体塑料感太强（或者直接是塑料） 不耐磨 笔记本的开启 不是很方便 （好几次我老婆都从背面准备掰 吓坏我了）  预装程序超多  硬盘分区只有2个
0,第二天就降价了，心里不舒服给差评
0,我买平板是为了玩游戏的，远远没有达到心目中期待的效果，玩大型网游还是带不动
0,5.1在国美购买，上周出现N70无信号，国美维修处还在推责任，以后再也不买诺基亚啦！
0,削了两个，第一个削了皮就看到了烂的，第二个如图，对得起京东自营的招牌吗？
0,"房间小	风格老.特别是服务糟糕.我是3月初住的	当时房间空调吹冷风	跟服务员反映三次都没任何效果	管他们要被子也没有	差点把我冻感冒.本来是订的三天	结果第二天一起床就""落荒而逃""	去了五华.性价比太差.相比下五华好得多	同样的价格房子大了一半不止	而且风格很家庭化	特别是我住的是拐角处的房间	大弧度的落地玻璃将芙蓉路与河西景点应收眼底."
1,房间什么的都挺好，不过就是网络太慢了，真的是非常慢。我用迅雷试了试，结果是4K/S，跟最早的电话线拨号上网一样。
1,好吃，连平时不吃苹果的老公也爱吃，价格公道
1,买两种规格的，实际发货应该是一样的，
1,裤子版型不错，质量也挺好，穿起来很好看，过段时间再来追评
0,去**的 13天才到。真尼吗壁的快
1,活动购买很实惠，用着感觉也还可以
1,很不错的平板手机，京东618活动价格便宜了200来块，还送游戏卡包和影视会员，平常不玩游戏，*还有就是出厂系统不能更新，稍微用一用就卡了，4g内存就剩7、8百M，后来升级了官方最新系统EMUI5.0，再也不卡了，基本能有2g内存剩余！没拍手机，图都是这个机拍的，目前很满意！
0,双11提价到49元，满199减100。现在你卖24。是京东作死呢，还是店家把顾客当傻子。现在京东就剩物流了？
1,作工精致！价格厚道！ XP、驱动、全搞定，有问题的可以加群8757013咨询！群内有高手！
1,舒适度好， 厚薄合适 挺好 不错 暂无 服务不错，未发生不愉快的事情；
1,各个方面都还不错，接受渣打银行的信用卡但是不接受招行信用卡预授权，只好让朋友先代劳了。不过在退房时却又可以用招行信用卡付帐，感觉怪怪的。
0,说是三个装，打开只有两个，也是醉了
1,用了一次，还是以前的感觉，还是潘婷用的顺手，下次要是打折多买点存着?
1,故事二：出到社会，一些成功人士说，一只老鼠掉进了一个半满米缸，这意外使老鼠喜出望外，确定没有危险后，它一顿猛吃，吃完便睡。老鼠就这样在米缸里吃了睡、睡了吃，日子一天天过去。也曾想过跳出米缸，但终究未能摆脱白花花大米的诱惑。直到有一天米缸见底了，最后安逸死了！我们要向蒙牛牛根生学习
1,不错吧，有点酸，但品质还是可以。
1,物流太快了，收到货后也太满意了，物有所值，真心喜欢，果断收藏店铺以后就会赖上她家的店
1,都挺新鲜的，口感没有些生，不过很甜的，估计再放几天就好了。
0,故事无聊，人物无力，描写拖沓，可以伴之入睡。
1,裤子很好看，质量也超级好的，物流很快，很喜欢
0,最不满意的一次购物，本想买个双4G的，用的联通4G卡，结果勿拍了移动版的，五号收到货，七号就跟客服联系了，结果没人理，没人回应，一直拖到十几号，又说过了退货的时间，换也换不了，搞得还要再去买移动卡，联通的只支持2G，之前一直觉得京东还是不错的，越来越发现，东西卖的贵，售后还没有保障，失望，以后不敢再在京东上买东西了！
1,宝见收到了，还没穿，看着挺好的
0,加绒裤没有绒 客服半天不说话 差评
1,速度慢了点，还可以接受，主要是用来收发微信的，玩游戏的就别买了，看视频清晰度一般，也还能接受
1,送货速度非常快，每个个头适中，一次吃一个刚刚好，一天一苹果，医生远离我。苹果是我家的常备水果。
0,衣服质量不错，款色也不错
1,穿上去很舒服，给老爸买的，他很喜欢，质量也挺不错的，好评。
1,东西收到了。清扬洗发露味道很好闻，洗后头发很舒服，价格实惠，满分好评。
1,还没用过这牌子的呢，换了试试，总用那几种，腻了。包装很好。
1,自己买过几次潘苹果，除个别箱比较差以外，总体感觉还行。这次是凑单买给阿姨吃的，不知道如何。
1,屏幕比K750C更好，清晰度和色彩更出色。镜头带自动对焦和闪光灯，更有白平衡，在具有准DC的拍照效果。音质倒一般，只要耳机的立体声效果好，我是CT820+EM7的配置，您说我会看上它的MP3播放么？但一般人反映，还是满不错的。
1,因为今天在电视上看蒙牛风云榜，主持有奖回答问题，奖品居然是昌珉亲笔签名catch me 专辑，我能不激动吗？是新专还带签名！果断去下载手机客户端，还没找到问题在哪，我手机的流量就像疯了似的，最后还是没找到！流量也没了，我真不甘心！！！ 最后是谁拿到那张专辑呢！！！
1,这是一家性价比很好的饭店	是苏州闹中取静的一处福地.酒店有宽敞的停车场	绿地面积大	古木参天	绿草如茵.登上小山	还有可供游人休息的凉厅	山脚下流水淙淙.房间里布置典雅华丽	中式的且床头有古诗相伴而眠.
0,欺骗消费者，四星级酒店拿后院的低档房搞促销，实在是上当受骗的感觉，空调温度尽然没用，装修效果最多值壹佰捌拾一晚
0,感觉是假的，用了以后头发掉的很厉害，头皮屑也比较多了，也不是很顺
1,多次购买，比超市买划算，这次的够比较红，应该是现在的季节比之前的成熟了吧。
0,早上刚送来，晚上就降价300
1,屏幕比想象中的要小，分辨率也一般。不过WIFI版上网就是快。
1,这么实惠还弄这么好箱子，成本不小，很有诚意，很好，一次买了很多
1,看过该书，感觉中医暂时不会消亡，尚有一、二十株老树活着，还有毛以林、黄煌、刘力红等一批有一定临床经验的博士在，还可以延缓其生命，但是不改变目前中医院校的办学模式，改变教育方式，提高学生临床水平，废医存药，迟早都会消亡。目前的中医临床水平，包括我所在城市中医药大学的教授们的水平实在不敢恭维，如此的教授会教育出什么水平的学生可想而知。
1,拿在手上感觉很轻便、发热量低、材质感觉很舒服、键盘也很舒服、键盘灯很实用！暂时就想到这么多了，以后有再加。
0,建议电子产品不要在京东买 因为不给开发票 客服联系了5天打了三次电话 每次都说当天会开 结果一直都没有开 严重怀疑诚信问题
0,房间空调不制冷，说可以换房杳无音讯。室内空气不好！
1,买*还送了袋装的补充算下来便宜
1,京东自营的产品真是太快啦，今天上午下的订单，晚上就送到家啦，超级方便。一直用他家的产品，滋源个人感觉很好用，这次赠送的东西也很多，赠送的小样，正好出去旅行可以带，很方便。真的很便宜，下次还会关注
0,用后来评，的的确确是假货！！慎重下单！！！
0,不好吃，在京东买过很多次生鲜，这次是最失败的一次，一点味道也没有，没有超市卖的好
0,唯一的优点就是离机场近
1,总的感觉这台机器还不错，实用的有：开（关）机闹钟5个，800条（500个人）电话本， 阴阳历显示，时间与日期快速转换，WAP上网，日程表，记事本等。
1,还没用，试后再评价，字数不定
0,酒店环境不好，不干净，地毯上还有别人的指甲等等脏东西，设施也老旧了。
